cycle,actual_acc,actual_valid
8562,-1379,0
8563,-1379,0
8564,-1379,0
8565,-1379,0
8566,-1379,0
8567,-5795,1
8568,-5795,0
8569,-5795,0
8570,-5795,0
8571,-5795,0
8572,-5795,0
8573,-5795,0
8574,-5795,0
8575,-5795,0
8576,-5795,0
8577,-5795,0
8578,-9413,1
8579,0,0
8580,874,1
8581,874,0
8582,874,0
8583,874,0
8584,874,0
8585,874,0
8586,874,0
8587,874,0
8588,874,0
8589,874,0
8590,874,0
8591,874,0
8592,-5348,1
8593,-6934,1
8594,-6934,0
8595,-6934,0
8596,-6934,0
8597,-7058,1
8598,-7058,0
8599,-6617,1
8600,-6762,1
8601,-6762,0
8602,-6762,0
8603,-6762,0
8604,-7972,1
8605,-7972,0
8606,-7972,0
8607,-7972,0
8608,-9442,1
8609,-9442,0
8610,-9442,0
8611,-9442,0
8612,-9442,0
8613,-9442,0
8614,-9442,0
8615,-9442,0
8616,-9442,0
8617,-9442,0
8618,-9442,0
8619,-9442,0
8620,-9442,0
8621,-9442,0
8622,-9442,0
8623,-10006,1
8624,-10006,0
8625,-12256,1
8626,0,0
8627,0,0
8628,0,0
8629,0,0
8630,0,0
8631,0,0
8632,-2257,1
8633,-2257,0
8634,-2257,0
8635,-5297,1
8636,-5297,0
8637,-5297,0
8638,-5237,1
8639,-5237,0
8640,-5237,0
8641,-5237,0
8642,-5237,0
8643,-5237,0
8644,-5237,0
8645,-5237,0
8646,-5237,0
8647,-14701,1
8648,-14701,0
8649,-14701,0
8650,-14701,0
8651,-14701,0
8652,-14701,0
8653,-14701,0
8654,-14179,1
8655,-14179,0
8656,-14179,0
8657,-14179,0
8658,-14179,0
8659,-14179,0
8660,-14179,0
8661,-14587,1
8662,-14587,0
8663,-14587,0
8664,-14587,0
8665,-14587,0
8666,-14587,0
8667,-14797,1
8668,-18103,1
8669,-18103,0
8670,-14653,1
8671,-14653,0
8672,-17303,1
8673,-17303,0
8674,-17303,0
8675,-17303,0
8676,-17303,0
8677,-17303,0
8678,-18408,1
8679,-18408,0
8680,-14719,1
8681,-16072,1
8682,-16072,0
8683,-16072,0
8684,-16072,0
8685,-16072,0
8686,-16072,0
8687,-25830,1
8688,-25830,0
8689,-25830,0
8690,-25830,0
8691,-25830,0
8692,-25830,0
8693,-25830,0
8694,-25830,0
8695,-25830,0
8696,-25830,0
8697,-11434,1
8698,-11434,0
8699,-11434,0
8700,-11434,0
8701,-11434,0
8702,-15984,1
8703,-16354,1
8704,-15894,1
8705,-15894,0
8706,-15894,0
8707,-15894,0
8708,-15894,0
8709,-15894,0
8710,-15894,0
8711,-16219,1
8712,-16219,0
8713,-16219,0
8714,-16219,0
8715,-16219,0
8716,-16219,0
8717,-16219,0
8718,-22893,1
8719,-22893,0
8720,-22893,0
8721,-22893,0
8722,-22893,0
8723,-23043,1
8724,0,0
8725,0,0
8726,282,1
8727,282,0
8728,282,0
8729,282,0
8730,282,0
8731,282,0
8732,282,0
8733,282,0
8734,282,0
8735,282,0
8736,-3934,1
8737,0,0
8738,0,0
8739,0,0
8740,0,0
8741,0,0
8742,432,1
8743,432,0
8744,432,0
8745,3680,1
8746,3680,0
8747,3680,0
8748,3680,0
8749,3680,0
8750,3680,0
8751,3680,0
8752,3680,0
8753,6780,1
8754,13890,1
8755,13890,0
8756,13890,0
8757,13890,0
8758,13890,0
8759,10173,1
8760,10173,0
8761,10173,0
8762,10173,0
8763,10173,0
8764,10173,0
8765,10173,0
8766,10173,0
8767,16861,1
8768,16861,0
8769,16861,0
8770,16861,0
8771,16861,0
8772,16861,0
8773,16861,0
8774,0,0
8775,0,0
8776,0,0
8777,4268,1
8778,4268,0
8779,4268,0
8780,4268,0
8781,4268,0
8782,1772,1
8783,1772,0
8784,1772,0
8785,1772,0
8786,3542,1
8787,3542,0
8788,3542,0
8789,3542,0
8790,-7807,1
8791,-7807,0
8792,-4837,1
8793,-4837,0
8794,-4837,0
8795,-4837,0
8796,-4837,0
8797,-4837,0
8798,-7157,1
8799,-7157,0
8800,-7157,0
8801,-7157,0
8802,-7157,0
8803,-7157,0
8804,-7157,0
8805,-7157,0
8806,-7157,0
8807,-7157,0
8808,-7157,0
8809,-7157,0
8810,-7157,0
8811,-7157,0
8812,-7157,0
8813,-7157,0
8814,-7157,0
8815,-9221,1
8816,-9221,0
8817,-9221,0
8818,0,0
8819,0,0
8820,0,0
8821,-5550,1
8822,-5550,0
8823,-18606,1
8824,-18606,0
8825,-18606,0
8826,-18606,0
8827,-20456,1
8828,-20456,0
8829,-20456,0
8830,-20359,1
8831,-19512,1
8832,-19512,0
8833,-19512,0
8834,-19512,0
8835,-19336,1
8836,-19336,0
8837,-19336,0
8838,-19336,0
8839,-11379,1
8840,-11379,0
8841,-11379,0
8842,-11379,0
8843,-11379,0
8844,-16690,1
8845,-16690,0
8846,-16690,0
8847,-16690,0
8848,-16690,0
8849,-16690,0
8850,-6834,1
8851,-6834,0
8852,-6834,0
8853,-2570,1
8854,-2570,0
8855,-2570,0
8856,-2570,0
8857,-2570,0
8858,-2570,1
8859,-2570,0
8860,-2570,0
8861,-2570,0
8862,-2570,0
8863,-2570,0
8864,7576,1
8865,7576,0
8866,7576,0
8867,6190,1
8868,6190,0
8869,6190,0
8870,3902,1
8871,3902,0
8872,3902,0
8873,3902,0
8874,3902,0
8875,3902,0
8876,-4582,1
8877,-4582,0
8878,-4582,0
8879,0,0
8880,0,0
8881,0,0
8882,0,0
8883,1860,1
8884,1860,0
8885,1860,0
8886,1860,0
8887,1815,1
8888,1815,0
8889,1815,0
8890,1066,1
8891,1066,0
8892,1066,0
8893,1066,0
8894,1066,0
8895,1066,0
8896,571,1
8897,-3909,1
8898,-3909,0
8899,-3909,0
8900,-3909,0
8901,-3909,0
8902,-3909,0
8903,-3909,0
8904,-3909,0
8905,-5724,1
8906,-4356,1
8907,-4356,0
8908,-4356,0
8909,-2036,1
8910,-2036,0
8911,-2036,0
8912,-3440,1
8913,-3440,0
8914,-3440,0
8915,-3440,0
8916,-4889,1
8917,-4889,0
8918,-4889,0
8919,0,0
8920,0,0
8921,0,0
8922,1221,1
8923,1221,0
8924,1221,0
8925,1221,0
8926,1221,0
8927,1221,0
8928,949,1
8929,949,0
8930,949,0
8931,949,0
8932,949,0
8933,949,0
8934,4516,1
8935,4516,0
8936,4516,0
8937,4516,0
8938,3704,1
8939,3704,0
8940,1004,1
8941,1004,0
8942,1004,0
8943,329,1
8944,0,0
8945,0,0
8946,0,0
8947,0,0
8948,0,0
8949,0,0
8950,0,0
8951,0,0
8952,0,0
8953,0,0
8954,0,0
8955,424,1
8956,424,0
8957,424,0
8958,424,0
8959,424,0
8960,424,0
8961,424,0
8962,-1898,1
8963,-1898,0
8964,-1898,0
8965,-1898,0
8966,-1898,0
8967,-1898,0
8968,-1898,0
8969,-1898,0
8970,-1898,0
8971,-1898,0
8972,8926,1
8973,8926,0
8974,8926,0
8975,8926,0
8976,8926,0
8977,8926,0
8978,8926,0
8979,8926,0
8980,8926,0
8981,8926,0
8982,8926,0
8983,8926,0
8984,8926,0
8985,8926,0
8986,8446,1
8987,11467,1
8988,0,0
8989,0,0
8990,-92,1
8991,-92,0
8992,-92,0
8993,0,0
8994,-155,1
8995,-2279,1
8996,-2279,0
8997,-2279,0
8998,-2279,0
8999,-9839,1
9000,-9839,0
9001,-9839,0
9002,-16259,1
9003,-16259,0
9004,-16259,0
9005,-16259,0
9006,-16259,0
9007,-16259,0
9008,-16259,0
9009,-16240,1
9010,-16240,0
9011,-16240,0
9012,-16240,0
9013,-16240,0
9014,-18508,1
9015,0,0
9016,0,0
9017,0,0
9018,0,0
9019,0,0
9020,0,0
9021,0,0
9022,0,0
9023,0,0
9024,0,0
9025,0,0
9026,0,0
9027,0,0
9028,0,0
9029,0,0
9030,-1258,1
9031,-1258,0
9032,-1258,0
9033,-1258,0
9034,-1258,0
9035,2702,1
9036,2702,0
9037,0,0
9038,0,0
9039,0,0
9040,0,0
9041,6962,1
9042,-462,1
9043,-462,0
9044,-462,0
9045,-462,0
9046,-462,0
9047,-462,0
9048,-462,0
9049,-462,0
9050,-462,0
9051,-462,0
9052,6425,1
9053,6425,0
9054,6425,0
9055,6425,0
9056,8621,1
9057,8621,0
9058,9157,1
9059,11694,1
9060,11694,0
9061,11694,0
9062,21571,1
9063,21571,0
9064,21571,0
9065,21571,0
9066,21571,0
9067,21571,0
9068,21571,0
9069,21571,0
9070,21571,0
9071,21571,0
9072,21571,0
9073,22652,1
9074,25991,1
9075,25991,0
9076,25991,0
9077,33803,1
9078,33803,0
9079,33803,0
9080,33803,0
9081,33803,0
9082,33803,0
9083,34583,1
9084,34583,0
9085,34583,0
9086,34583,0
9087,34583,0
9088,29319,1
9089,29319,0
9090,29319,0
9091,29319,0
9092,29991,1
9093,29991,0
9094,29991,0
9095,29991,0
9096,29991,0
9097,29991,0
9098,29419,1
9099,29419,0
9100,29419,0
9101,29419,0
9102,29419,0
9103,29419,0
9104,29419,0
9105,29419,0
9106,21467,1
9107,21467,0
9108,21467,0
9109,21467,0
9110,21467,0
9111,21467,0
9112,21467,0
9113,21467,0
9114,17067,1
9115,19404,1
9116,19404,0
9117,19404,0
9118,19404,0
9119,19404,0
9120,7099,1
9121,7099,0
9122,7099,0
9123,7099,0
9124,7099,0
9125,7099,0
9126,7099,0
9127,7099,0
9128,7099,0
9129,7099,0
9130,8573,1
9131,8573,0
9132,8573,0
9133,8573,0
9134,9061,1
9135,9061,0
9136,9061,0
9137,0,0
9138,0,0
9139,1748,1
9140,1748,0
9141,3191,1
9142,3191,0
9143,3191,0
9144,3191,0
9145,-7043,1
9146,0,0
9147,663,1
9148,663,0
9149,663,0
9150,663,0
9151,663,0
9152,663,0
9153,663,0
9154,-2228,1
9155,-2228,0
9156,1798,1
9157,-6392,1
9158,-6392,0
9159,-6392,0
9160,-6392,0
9161,0,0
9162,0,0
9163,0,0
9164,0,0
9165,0,0
9166,0,0
9167,0,0
9168,1521,1
9169,321,1
9170,321,0
9171,321,0
9172,-2247,1
9173,-2247,0
9174,-2247,0
9175,-2247,0
9176,-2352,1
9177,-2352,0
9178,-2352,0
9179,2094,1
9180,2094,0
9181,2094,0
9182,2094,0
9183,2094,0
9184,2094,0
9185,2094,0
9186,2094,0
9187,2094,0
9188,2094,0
9189,2094,0
9190,2094,0
9191,2094,0
9192,2094,0
9193,2094,0
9194,3450,1
9195,3450,0
9196,3450,0
9197,3450,0
9198,3450,0
9199,0,0
9200,0,0
9201,0,0
9202,0,0
9203,-413,1
9204,-413,0
9205,-413,0
9206,-413,0
9207,2206,1
9208,2206,0
9209,3822,1
9210,3822,0
9211,3822,0
9212,3822,0
9213,4924,1
9214,4924,0
9215,4924,0
9216,4924,0
9217,4924,0
9218,4924,0
9219,3290,1
9220,3290,0
9221,3290,0
9222,3290,0
9223,3290,0
9224,-6902,1
9225,-6902,0
9226,-6902,0
9227,-11302,1
9228,-20608,1
9229,-32151,1
9230,-32151,0
9231,-33399,1
9232,-33399,0
9233,-33399,0
9234,-36439,1
9235,-29124,1
9236,-29124,0
9237,-29124,0
9238,0,0
9239,0,0
9240,0,0
9241,0,0
9242,1975,1
9243,1975,0
9244,1975,0
9245,1975,0
9246,-4685,1
9247,-4685,0
9248,-4685,0
9249,-4685,0
9250,-4685,0
9251,-4685,0
9252,-5015,1
9253,-7016,1
9254,-1832,1
9255,-1832,0
9256,7965,1
9257,10196,1
9258,10196,0
9259,10196,0
9260,10624,1
9261,10624,0
9262,10624,0
9263,10624,0
9264,10624,0
9265,10624,0
9266,10624,0
9267,9652,1
9268,9652,0
9269,9652,0
9270,9652,0
9271,9652,0
9272,9652,0
9273,9652,0
9274,9652,0
9275,9652,0
9276,9652,0
9277,9652,0
9278,9652,0
9279,9652,0
9280,7664,1
9281,7928,1
9282,7928,0
9283,7928,0
9284,7928,0
9285,18968,1
9286,18968,0
9287,18968,0
9288,0,0
9289,0,0
9290,0,0
9291,0,0
9292,0,0
9293,0,0
9294,0,0
9295,0,0
9296,0,0
9297,0,0
9298,-11036,1
9299,-11036,0
9300,-11036,0
9301,-11036,0
9302,-11036,0
9303,-11036,0
9304,-11036,0
9305,-11036,0
9306,-11036,0
9307,-11036,0
9308,-15068,1
9309,-14210,1
9310,-14210,0
9311,-14210,0
9312,-14210,0
9313,-14210,0
9314,-14210,0
9315,-14210,0
9316,-14210,0
9317,-14210,0
9318,-14210,0
9319,-15080,1
9320,-15080,0
9321,-15065,1
9322,-15065,0
9323,-18629,1
9324,-22031,1
9325,-22031,0
9326,-22031,0
9327,-22031,0
9328,-22031,0
9329,-22031,0
9330,-22031,0
9331,-22031,0
9332,-22031,0
9333,-22031,0
9334,-22031,0
9335,-22031,0
9336,-22031,0
9337,-20399,1
9338,0,0
9339,0,0
9340,0,0
9341,0,0
9342,0,0
9343,0,0
9344,0,0
9345,0,1
9346,0,0
9347,0,0
9348,0,0
9349,0,0
9350,0,0
9351,-2303,1
9352,-2303,0
9353,-2303,0
9354,-2303,0
9355,-2303,0
9356,1281,1
9357,1281,0
9358,-279,1
9359,-279,0
9360,-279,0
9361,-279,0
9362,0,0
9363,0,0
9364,0,0
9365,1725,1
9366,1725,0
9367,1725,0
9368,1725,0
9369,1725,0
9370,1725,0
9371,9165,1
9372,9165,0
9373,9165,0
9374,9165,0
9375,9165,0
9376,11265,1
9377,11265,0
9378,11265,0
9379,9517,1
9380,15892,1
9381,15892,0
9382,15892,0
9383,15892,0
9384,15892,0
9385,15892,0
9386,15892,0
9387,9976,1
9388,9976,0
9389,9976,0
9390,5302,1
9391,5302,0
9392,5302,0
9393,5302,0
9394,5302,0
9395,5302,0
9396,5302,0
9397,5302,0
9398,0,0
9399,0,0
9400,-4134,1
9401,-4134,0
9402,-4134,0
9403,-4134,0
9404,-4134,0
9405,-4134,0
9406,-4134,0
9407,-4134,0
9408,-4134,0
9409,0,0
9410,0,0
9411,2928,1
9412,2928,0
9413,9935,1
9414,8630,1
9415,8630,0
9416,2424,1
9417,2424,0
9418,212,1
9419,212,0
9420,212,0
9421,212,0
9422,212,0
9423,762,1
9424,762,0
9425,-3648,1
9426,-3648,0
9427,-3648,0
9428,-3648,0
9429,-3648,0
9430,-5643,1
9431,-4563,1
9432,-2835,1
9433,-2835,0
9434,-2835,0
9435,-2835,0
9436,-2835,0
9437,-2835,0
9438,-4551,1
9439,-4551,0
9440,-4551,0
9441,-4551,0
9442,-4551,0
9443,-4551,0
9444,-4551,0
9445,-4551,0
9446,-4551,0
9447,-66,1
9448,-66,0
9449,-66,0
9450,-66,0
9451,-66,0
9452,-66,0
9453,-66,0
9454,-66,0
9455,-2612,1
9456,-2612,0
9457,6136,1
9458,5526,1
9459,5526,0
9460,6646,1
9461,6646,0
9462,6646,0
9463,0,0
9464,0,0
9465,0,0
9466,0,0
9467,0,0
9468,0,0
9469,0,0
9470,0,0
9471,0,0
9472,2223,1
9473,2223,0
9474,2223,0
9475,8897,1
9476,8897,0
9477,15197,1
9478,15197,0
9479,15402,1
9480,15402,0
9481,17958,1
9482,17958,0
9483,17958,0
9484,33078,1
9485,33078,0
9486,30908,1
9487,27100,1
9488,23180,1
9489,25790,1
9490,12452,1
9491,11668,1
9492,11668,0
9493,11668,0
9494,11668,0
9495,11668,0
9496,11668,0
9497,11668,0
9498,11668,0
9499,11668,0
9500,11668,0
9501,11668,0
9502,11668,0
9503,11668,0
9504,14872,1
9505,14872,0
9506,14872,0
9507,0,0
9508,0,0
9509,0,0
9510,0,0
9511,0,0
9512,0,0
9513,0,0
9514,0,0
9515,0,0
9516,-2048,1
9517,-2048,0
9518,-2048,0
9519,-2048,0
9520,-2048,0
9521,-5210,1
9522,-5210,0
9523,-2427,1
9524,-2257,1
9525,-2032,1
9526,-2032,0
9527,-2032,0
9528,-2032,0
9529,-2032,0
9530,-2032,0
9531,-2032,0
9532,-2032,0
9533,-2032,0
9534,-2032,0
9535,8668,1
9536,8668,0
9537,8668,0
9538,8668,0
9539,8668,0
9540,8668,0
9541,-190,1
9542,-190,0
9543,-5236,1
9544,-5236,0
9545,-5236,0
9546,-13790,1
9547,-17906,1
9548,-18186,1
9549,-21782,1
9550,-27762,1
9551,-25490,1
9552,-27370,1
9553,0,0
9554,0,0
9555,7533,1
9556,6925,1
9557,6925,0
9558,6925,0
9559,6925,0
9560,6925,0
9561,6925,0
9562,6925,0
9563,6925,0
9564,6925,0
9565,6925,0
9566,6925,0
9567,18025,1
9568,18025,0
9569,0,0
9570,0,0
9571,0,0
9572,0,0
9573,0,0
9574,-4048,1
9575,-4048,0
9576,-4048,0
9577,132,1
9578,-1449,1
9579,2151,1
9580,801,1
9581,801,0
9582,801,0
9583,801,0
9584,801,0
9585,801,0
9586,903,1
9587,903,0
9588,903,0
9589,903,0
9590,903,0
9591,903,0
9592,-7512,1
9593,-7512,0
9594,-8065,1
9595,-8065,0
9596,-8065,0
9597,-8065,0
9598,-8065,0
9599,-8065,0
9600,-8065,0
9601,-7665,1
9602,-7665,0
9603,-7665,0
9604,-7665,0
9605,-9225,1
9606,-9225,0
9607,-9225,0
9608,-9225,0
9609,0,0
9610,0,0
9611,0,0
9612,0,0
9613,-648,1
9614,-648,0
9615,6697,1
9616,6697,0
9617,6697,0
9618,6697,0
9619,6697,0
9620,6697,0
9621,6697,0
9622,6697,0
9623,6697,0
9624,6697,0
9625,2417,1
9626,8617,1
9627,8617,0
9628,8617,0
9629,8617,0
9630,8617,0
9631,8617,0
9632,0,0
9633,-462,1
9634,227,1
9635,227,0
9636,227,0
9637,-2248,1
9638,-2248,0
9639,-2248,0
9640,-2248,0
9641,-8023,1
9642,-8023,0
9643,-8023,0
9644,-8923,1
9645,-8923,0
9646,-8923,0
9647,-8923,0
9648,-5727,1
9649,-5727,0
9650,-3807,1
9651,-3645,1
9652,-3645,0
9653,-6713,1
9654,-6713,0
9655,-14239,1
9656,-14239,0
9657,-19221,1
9658,0,0
9659,0,0
9660,4617,1
9661,4617,0
9662,4617,0
9663,4617,0
9664,4825,1
9665,4825,0
9666,4825,0
9667,4825,0
9668,4825,0
9669,4825,0
9670,4825,0
9671,7232,1
9672,7232,0
9673,4032,1
9674,-2808,1
9675,-2507,1
9676,-2507,0
9677,-2507,0
9678,-2507,0
9679,-2507,0
9680,-2507,0
9681,-2507,0
9682,0,0
9683,-6468,1
9684,-6468,0
9685,1814,1
9686,1814,0
9687,1814,0
9688,1814,0
9689,0,0
9690,0,0
9691,0,0
9692,0,0
9693,0,0
9694,0,0
9695,0,0
9696,0,0
9697,1927,1
9698,1927,0
9699,1927,0
9700,1927,0
9701,1927,0
9702,1927,0
9703,1927,0
9704,1927,0
9705,1927,0
9706,1927,0
9707,1927,0
9708,1927,0
9709,1927,0
9710,1927,0
9711,1927,0
9712,1927,0
9713,-977,1
9714,-977,0
9715,-977,0
9716,-977,0
9717,-977,0
9718,-977,0
9719,9616,1
9720,9616,0
9721,9616,0
9722,9616,0
9723,9616,0
9724,9616,0
9725,9616,0
9726,10806,1
9727,10806,0
9728,20770,1
9729,20770,0
9730,20770,0
9731,20770,0
9732,9577,1
9733,0,0
9734,0,0
9735,-6480,1
9736,-1062,1
9737,-1062,0
9738,-1062,0
9739,-1062,0
9740,-1062,0
9741,378,1
9742,4914,1
9743,4914,0
9744,4914,0
9745,4914,0
9746,4914,0
9747,-702,1
9748,-702,0
9749,-702,0
9750,-702,0
9751,-702,0
9752,-702,0
9753,-702,0
9754,3288,1
9755,3288,0
9756,2536,1
9757,2536,0
9758,13497,1
9759,13497,0
9760,13497,0
9761,13497,0
9762,13497,0
9763,163,1
9764,163,0
9765,163,0
9766,163,0
9767,2203,1
9768,2203,0
9769,2203,0
9770,2203,0
9771,2203,0
9772,-9513,1
9773,-6213,1
9774,0,0
9775,4352,1
9776,4352,0
9777,4352,0
9778,4496,1
9779,8867,1
9780,8867,0
9781,8867,0
9782,8867,0
9783,8867,0
9784,8867,0
9785,8867,0
9786,9817,1
9787,9817,0
9788,9817,0
9789,13509,1
9790,13509,0
9791,13509,0
9792,13509,0
9793,13509,0
9794,13509,0
9795,13509,0
9796,18459,1
9797,19207,1
9798,19207,0
9799,19207,0
9800,19207,0
9801,19207,0
9802,19827,1
9803,19827,0
9804,25134,1
9805,25134,0
9806,25134,0
9807,25134,0
9808,29439,1
9809,29439,0
9810,29439,0
9811,29439,0
9812,29852,1
9813,29852,0
9814,29852,0
9815,29852,0
9816,29852,0
9817,29852,0
9818,29852,0
9819,34415,1
9820,34415,0
9821,34415,0
9822,34415,0
9823,29493,1
9824,29493,0
9825,29493,0
9826,29493,0
9827,29493,0
9828,29493,0
9829,29493,0
9830,29493,0
9831,22493,1
9832,22493,0
9833,22493,0
9834,22493,0
9835,22493,0
9836,22493,0
9837,23343,1
9838,23343,0
9839,24355,1
9840,27655,1
9841,27655,0
9842,27655,0
9843,39079,1
9844,34679,1
9845,34679,0
9846,31885,1
9847,31885,0
9848,31885,0
9849,31885,0
9850,18664,1
9851,18664,0
9852,18664,0
9853,18664,0
9854,18664,0
9855,22402,1
9856,22402,0
9857,24802,1
9858,24868,1
9859,0,0
9860,0,0
9861,0,0
9862,0,0
9863,0,0
9864,0,0
9865,0,0
9866,0,0
9867,0,0
9868,-286,1
9869,0,0
9870,0,0
9871,0,0
9872,0,0
9873,0,0
9874,0,0
9875,0,0
9876,0,0
9877,0,0
9878,0,0
9879,0,0
9880,495,1
9881,495,0
9882,495,0
9883,495,0
9884,495,0
9885,495,0
9886,8401,1
9887,8401,0
9888,8401,0
9889,8401,0
9890,8401,0
9891,8401,0
9892,8349,1
9893,8745,1
9894,8745,0
9895,8745,0
9896,7250,1
9897,7250,0
9898,7250,0
9899,7250,0
9900,-2020,1
9901,-5498,1
9902,-4922,1
9903,-10242,1
9904,-10242,0
9905,-10242,0
9906,-10242,0
9907,-10242,0
9908,-10242,0
9909,-10242,0
9910,-10242,0
9911,-10242,0
9912,-10242,0
9913,-10242,0
9914,-10983,1
9915,-2433,1
9916,-4841,1
9917,-7751,1
9918,-7751,0
9919,-7751,0
9920,-4439,1
9921,0,0
9922,-414,1
9923,-4544,1
9924,-4544,0
9925,-4544,0
9926,-4544,0
9927,-4544,0
9928,-4544,0
9929,-4544,0
9930,-4544,0
9931,-4544,0
9932,-4544,0
9933,-4544,0
9934,-4544,0
9935,-4544,0
9936,-4544,0
9937,-4544,0
9938,-4544,0
9939,-4544,0
9940,-4544,0
9941,-4544,0
9942,-4544,0
9943,-4544,0
9944,-3616,1
9945,-3676,1
9946,-3676,0
9947,-3676,0
9948,-3676,0
9949,538,1
9950,538,0
9951,538,0
9952,538,0
9953,790,1
9954,-1280,1
9955,-275,1
9956,-275,0
9957,-275,0
9958,-275,0
9959,-275,0
9960,-275,0
9961,-275,0
9962,-275,0
9963,-180,1
9964,-180,0
9965,-180,0
9966,-180,0
9967,-180,0
9968,-180,0
9969,1476,1
9970,1106,1
9971,1106,0
9972,1106,0
9973,-2214,1
9974,2716,1
9975,2716,0
9976,4368,1
9977,4368,0
9978,4368,0
9979,3336,1
9980,3336,0
9981,3336,0
9982,3336,0
9983,-1200,1
9984,-1200,0
9985,-1200,0
9986,-1200,0
9987,-1200,0
9988,-1200,0
9989,-1200,0
9990,-1200,0
9991,-1200,0
9992,-1200,0
9993,-8044,1
9994,-8044,0
9995,-17636,1
9996,-17636,0
9997,-17636,0
9998,-17636,0
9999,-17636,0
10000,-16273,1
10001,-10918,1
10002,-10918,0
10003,-15554,1
10004,-15554,0
10005,-15554,0
10006,-3802,1
10007,-3802,0
10008,-3802,0
10009,-3802,0
10010,-3802,0
10011,380,1
